1	3	2
2	15	1
15	9	1
9	3	1
9	7	3
7	4	3
4	18	3
18	2	3
18	15	2
4	24	18
4	11	24
11	49	24
11	13	49
13	22	49
22	62	49
62	72	49
72	66	49
72	113	66
62	100	72
100	125	72
22	52	62
22	33	52
33	61	52
33	75	61
75	80	61
75	106	80
106	117	80
106	129	117
129	126	117
126	172	117
126	216	172
216	219	172
126	144	216
126	129	144
129	162	144
162	154	144
162	201	154
162	203	201
203	254	201
203	248	254
248	366	254
366	379	254
366	407	379
407	421	379
421	365	379
421	371	365
407	473	421
407	507	473
507	513	473
513	516	473
407	497	507
497	518	507
497	568	518
497	616	568
616	684	568
616	673	684
673	714	684
714	744	684
714	855	744
855	820	744
820	783	744
820	838	783
838	747	783
838	807	747
807	730	747
807	795	730
807	889	795
889	872	795
872	832	795
832	676	795
676	672	795
676	609	672
609	622	672
676	601	609
601	566	609
566	516	609
676	644	601
676	812	644
676	832	812
832	837	812
837	794	812
794	771	812
794	762	771
762	725	771
725	665	771
725	716	665
794	746	762
794	837	746
837	848	746
848	793	746
793	752	746
752	777	746
752	824	777
824	827	777
824	878	827
878	912	827
912	880	827
880	875	827
880	919	875
919	901	875
901	853	875
853	763	875
853	806	763
853	860	806
853	879	860
879	940	860
879	999	940
999	1176	940
1176	1185	940
1185	1147	940
1147	944	940
1147	1050	944
1050	888	944
1050	917	888
917	877	888
917	891	877
891	859	877
859	732	877
859	789	732
789	693	732
693	713	732
693	666	713
666	664	713
666	642	664
642	648	664
648	674	664
648	716	674
642	595	648
595	537	648
666	686	642
686	679	642
679	606	642
686	726	679
726	707	679
707	670	679
707	775	670
775	628	670
628	567	670
775	632	628
707	726	775
726	819	775
726	882	819
882	902	819
902	922	819
922	854	819
902	1045	922
902	1027	1045
1027	1135	1045
902	935	1027
902	882	935
882	941	935
941	1143	935
941	1122	1143
1122	1222	1143
1122	1182	1222
1182	1271	1222
941	1016	1122
882	900	941
666	693	686
693	789	686
859	881	789
859	980	881
859	891	980
917	1019	891
917	1044	1019
917	1050	1044
999	1179	1176
1179	1273	1176
999	1113	1179
999	989	1113
989	1043	1113
989	976	1043
976	959	1043
959	1054	1043
959	951	1054
951	1095	1054
959	912	951
912	878	951
878	991	951
991	1082	951
991	1064	1082
1064	1163	1082
1163	1191	1082
1191	1215	1082
1215	1162	1082
1162	1095	1082
1215	1220	1162
1215	1283	1220
1215	1362	1283
1215	1191	1362
1064	1091	1163
1091	1230	1163
1091	1092	1230
1092	1296	1230
1092	1094	1296
1092	1073	1094
1092	954	1073
954	960	1073
954	876	960
876	874	960
874	849	960
849	929	960
929	990	960
929	955	990
929	849	955
849	814	955
814	928	955
814	773	928
773	914	928
914	994	928
994	1037	928
994	1075	1037
1075	1233	1037
1233	1227	1037
1227	1140	1037
1227	1229	1140
1229	1202	1140
1202	1118	1140
1233	1342	1227
1233	1237	1342
1233	1075	1237
1075	1173	1237
1173	1304	1237
1075	988	1173
1075	994	988
994	914	988
814	743	773
743	723	773
723	722	773
722	779	773
722	733	779
733	815	779
733	765	815
765	811	815
765	800	811
800	821	811
821	884	811
821	890	884
890	904	884
904	1012	884
1012	1101	884
1101	1032	884
904	1007	1012
890	1010	904
890	963	1010
963	1040	1010
1040	1048	1010
1048	1088	1010
1088	1086	1010
1088	1133	1086
1133	1148	1086
1088	1211	1133
1211	1218	1133
1211	1238	1218
1238	1327	1218
1327	1373	1218
1327	1350	1373
1350	1435	1373
1327	1343	1350
1327	1246	1343
1246	1239	1343
1239	1320	1343
1239	1285	1320
1285	1340	1320
1285	1284	1340
1285	1181	1284
1181	1128	1284
1181	1074	1128
1074	1059	1128
1059	1102	1128
1102	1196	1128
1102	1224	1196
1102	1112	1224
1112	1231	1224
1231	1324	1224
1231	1292	1324
1292	1416	1324
1416	1392	1324
1416	1521	1392
1231	1263	1292
1231	1200	1263
1200	1171	1263
1171	1184	1263
1171	1130	1184
1130	1241	1184
1130	1124	1241
1124	1153	1241
1153	1146	1241
1153	1116	1146
1116	1166	1146
1116	1022	1166
1116	1042	1022
1042	1017	1022
1042	1018	1017
1042	1049	1018
1049	1020	1018
1049	998	1020
1049	1046	998
1046	965	998
965	930	998
930	896	998
896	788	998
896	735	788
735	712	788
712	835	788
735	654	712
735	701	654
701	689	654
689	639	654
639	571	654
571	557	654
557	605	654
557	577	605
577	615	605
615	681	605
615	706	681
706	715	681
706	742	715
742	846	715
846	818	715
846	857	818
857	845	818
845	835	818
845	1017	835
742	885	846
742	801	885
801	978	885
978	1111	885
801	906	978
906	979	978
979	1100	978
979	1006	1100
1006	1061	1100
1061	1172	1100
1172	1177	1100
1177	1189	1100
1189	1197	1100
1177	1172	1189
1172	1288	1189
1172	1161	1288
1161	1338	1288
1172	1061	1161
979	906	1006
906	897	1006
897	868	1006
868	949	1006
868	869	949
906	801	897
801	760	897
801	706	760
706	696	760
706	615	696
615	691	696
691	699	696
615	577	691
577	624	691
577	570	624
570	643	624
570	583	643
583	598	643
583	554	598
583	570	554
570	514	554
514	487	554
570	577	514
801	742	706
571	538	557
571	561	538
561	512	538
561	541	512
541	464	512
464	434	512
464	419	434
419	449	434
449	514	434
419	414	449
414	405	449
405	470	449
405	468	470
468	522	470
522	487	470
405	383	468
405	387	383
387	339	383
339	334	383
334	354	383
334	310	354
310	329	354
329	355	354
355	373	354
355	342	373
355	329	342
329	321	342
329	310	321
310	285	321
285	269	321
285	260	269
285	236	260
236	224	260
224	239	260
239	263	260
239	218	263
218	208	263
218	194	208
194	180	208
180	205	208
180	186	205
186	191	205
191	237	205
191	171	237
191	168	171
168	146	171
146	134	171
134	177	171
134	165	177
165	210	177
165	167	210
167	265	210
265	306	210
167	225	265
167	135	225
135	140	225
140	204	225
140	163	204
163	182	204
163	142	182
142	136	182
136	199	182
142	116	136
142	103	116
103	71	116
103	50	71
50	44	71
44	56	71
56	90	71
56	57	90
57	78	90
78	95	90
95	97	90
78	98	95
98	128	95
98	108	128
108	149	128
149	189	128
189	174	128
174	176	128
174	220	176
220	245	176
220	256	245
220	283	256
220	296	283
296	369	283
296	330	369
330	392	369
392	446	369
392	428	446
330	309	392
309	328	392
309	284	328
284	228	328
330	295	309
330	296	295
296	221	295
296	220	221
220	174	221
174	195	221
195	189	221
195	174	189
108	99	149
99	127	149
99	68	127
68	81	127
81	111	127
111	148	127
111	137	148
111	121	137
121	150	137
111	89	121
89	105	121
89	104	105
111	73	89
73	42	89
73	43	42
43	28	42
28	54	42
54	77	42
54	91	77
91	133	77
133	123	77
123	114	77
123	118	114
133	184	123
184	240	123
54	86	91
54	67	86
28	27	54
28	14	27
14	20	27
14	15	20
14	9	15
14	19	9
19	16	9
16	7	9
16	6	7
6	10	7
10	4	7
10	12	4
12	11	4
12	13	11
12	22	13
12	33	22
12	10	33
10	23	33
10	6	23
6	5	23
6	8	5
8	21	5
21	25	5
21	32	25
32	36	25
36	40	25
40	41	25
41	23	25
36	51	40
51	55	40
55	69	40
55	65	69
65	87	69
87	124	69
124	155	69
124	152	155
152	238	155
238	207	155
207	132	155
238	230	207
230	162	207
230	251	162
251	203	162
251	248	203
251	287	248
251	276	287
251	299	276
299	335	276
335	337	276
335	380	337
380	381	337
380	427	381
427	426	381
427	459	426
459	503	426
503	526	426
526	497	426
497	407	426
407	359	426
407	366	359
366	248	359
526	556	497
556	616	497
556	626	616
626	673	616
626	708	673
708	817	673
817	714	673
708	718	817
718	784	817
784	908	817
784	847	908
847	981	908
981	942	908
981	997	942
997	936	942
936	910	942
910	733	942
910	800	733
800	765	733
910	863	800
863	821	800
863	890	821
863	963	890
863	936	963
936	1008	963
1008	1040	963
1008	961	1040
961	925	1040
925	946	1040
925	803	946
925	790	803
790	669	803
790	667	669
667	641	669
641	646	669
641	630	646
630	629	646
629	690	646
629	675	690
675	700	690
700	780	690
700	804	780
804	852	780
852	858	780
852	926	858
852	934	926
934	986	926
986	984	926
984	985	926
984	1023	985
1023	1074	985
1074	1000	985
1000	964	985
1000	1067	964
1000	1096	1067
1096	1157	1067
1157	1088	1067
1157	1211	1088
1157	1238	1211
1157	1246	1238
1246	1327	1238
1157	1239	1246
1157	1234	1239
1234	1285	1239
1234	1181	1285
1234	1156	1181
1156	1074	1181
1156	1145	1074
1145	1096	1074
1096	1000	1074
1145	1157	1096
1145	1234	1157
1145	1156	1234
1023	1059	1074
1023	1076	1059
1076	1102	1059
1076	1112	1102
1076	1090	1112
1090	1110	1112
1110	1171	1112
1171	1200	1112
1200	1231	1112
1110	1130	1171
1110	1124	1130
1110	1042	1124
1042	1153	1124
1042	1116	1153
1110	1049	1042
1110	1085	1049
1085	1065	1049
1065	1046	1049
1085	1090	1065
1090	1076	1065
1085	1110	1090
984	986	1023
934	965	986
965	1046	986
934	930	965
934	822	930
822	896	930
934	834	822
834	804	822
804	697	822
697	689	822
697	639	689
697	618	639
618	588	639
588	561	639
561	571	639
588	541	561
588	546	541
546	509	541
509	464	541
509	440	464
440	412	464
412	419	464
440	447	412
447	400	412
400	367	412
367	327	412
327	325	412
327	274	325
274	324	325
324	339	325
339	390	325
339	387	390
387	405	390
405	414	390
414	419	390
324	334	339
324	310	334
324	285	310
324	274	285
274	236	285
274	268	236
268	227	236
227	224	236
227	196	224
196	187	224
187	194	224
194	218	224
218	239	224
187	173	194
173	180	194
173	168	180
168	186	180
168	191	186
173	145	168
145	146	168
145	139	146
139	131	146
131	134	146
131	94	134
94	93	134
94	74	93
74	76	93
76	110	93
76	101	110
101	135	110
135	167	110
167	165	110
101	140	135
101	92	140
92	142	140
142	163	140
92	103	142
101	76	92
76	51	92
51	50	92
51	32	50
32	37	50
37	44	50
37	38	44
38	56	44
38	57	56
38	46	57
46	60	57
60	83	57
83	98	57
98	78	57
83	88	98
88	108	98
88	85	108
85	99	108
85	58	99
58	68	99
58	59	68
59	81	68
59	53	81
53	73	81
73	111	81
53	43	73
53	47	43
47	28	43
47	26	28
26	14	28
26	19	14
26	47	19
47	35	19
35	16	19
35	30	16
30	8	16
8	6	16
30	31	8
31	17	8
17	21	8
17	29	21
29	37	21
37	32	21
29	38	37
29	34	38
34	46	38
34	31	46
31	45	46
45	60	46
45	85	60
85	88	60
88	83	60
45	58	85
45	35	58
35	47	58
47	59	58
47	53	59
45	30	35
45	31	30
34	29	31
29	17	31
51	36	32
74	65	76
74	70	65
70	87	65
70	102	87
102	124	87
102	152	124
102	112	152
112	147	152
112	107	147
107	164	147
107	141	164
141	157	164
157	169	164
169	206	164
169	253	206
253	293	206
293	243	206
293	343	243
343	307	243
307	238	243
238	152	243
307	230	238
307	299	230
299	251	230
307	340	299
340	335	299
340	380	335
340	411	380
411	432	380
432	438	380
438	427	380
438	459	427
438	467	459
467	480	459
480	483	459
483	503	459
483	531	503
531	604	503
604	556	503
556	526	503
604	617	556
617	626	556
617	651	626
651	708	626
651	718	708
651	671	718
671	784	718
671	790	784
790	847	784
790	925	847
925	961	847
961	981	847
961	1008	981
1008	997	981
1008	936	997
671	667	790
671	617	667
617	604	667
604	630	667
630	641	667
604	562	630
562	629	630
562	587	629
587	675	629
587	582	675
582	631	675
631	685	675
685	700	675
685	692	700
692	804	700
692	697	804
692	647	697
647	645	697
645	618	697
645	613	618
613	588	618
613	546	588
613	558	546
558	527	546
527	509	546
527	447	509
447	440	509
527	511	447
511	443	447
443	400	447
443	391	400
391	367	400
391	378	367
378	318	367
318	327	367
318	300	327
300	274	327
300	268	274
300	318	268
318	278	268
278	227	268
278	223	227
223	196	227
223	183	196
183	187	196
183	151	187
151	173	187
151	145	173
151	119	145
119	139	145
119	131	139
119	94	131
119	107	94
107	112	94
112	102	94
102	74	94
102	70	74
119	141	107
119	151	141
151	156	141
156	175	141
175	157	141
175	169	157
175	253	169
175	255	253
175	226	255
226	313	255
226	270	313
270	289	313
289	378	313
378	409	313
409	351	313
409	425	351
425	348	351
425	436	348
436	356	348
356	293	348
293	253	348
356	343	293
356	362	343
362	411	343
411	340	343
340	307	343
362	436	411
436	432	411
436	485	432
485	438	432
485	460	438
460	467	438
460	540	467
540	524	467
524	480	467
524	531	480
531	483	480
524	562	531
562	604	531
524	569	562
569	587	562
569	582	587
569	540	582
540	586	582
586	608	582
608	631	582
608	600	631
600	647	631
647	692	631
692	685	631
600	613	647
613	645	647
600	573	613
573	558	613
573	511	558
511	527	558
573	581	511
581	535	511
535	453	511
453	443	511
453	409	443
409	391	443
409	378	391
453	425	409
453	454	425
454	455	425
455	436	425
455	485	436
455	454	485
454	535	485
535	529	485
529	460	485
529	540	460
529	535	540
535	586	540
535	581	586
581	600	586
600	608	586
581	573	600
454	453	535
569	524	540
362	356	436
289	318	378
289	278	318
289	270	278
270	223	278
270	226	223
226	183	223
226	156	183
156	151	183
226	175	156
671	651	617
834	852	804
834	934	852
863	910	936
701	896	689
701	735	896
722	723	733
723	729	733
729	741	733
729	743	741
743	748	741
748	808	741
748	792	808
792	850	808
792	799	850
799	883	850
883	921	850
921	855	850
921	820	855
921	838	820
921	889	838
889	807	838
921	895	889
921	883	895
883	799	895
799	767	895
799	758	767
758	753	767
753	798	767
798	776	767
776	761	767
761	778	767
761	776	778
776	759	778
759	764	778
764	872	778
764	793	872
793	861	872
861	832	872
861	848	832
848	837	832
861	793	848
764	759	793
759	769	793
769	752	793
769	824	752
769	873	824
873	892	824
892	903	824
903	878	824
903	991	878
903	954	991
954	1091	991
1091	1064	991
954	1092	1091
903	892	954
892	873	954
873	876	954
873	776	876
776	843	876
843	874	876
843	849	874
843	798	849
798	802	849
802	814	849
802	749	814
749	748	814
748	743	814
749	792	748
